num_ticket,fecha,asunto,usuario,prioridad,departamento,tipo,fuente,estado_actual,atraso,contesta,agente,equipo,lider,srn,correcciones,prevenciones,prioridad_corregida,prioridad_final
111126,3/28/2022 8:55,El estudiante no aparece en la lista de clases,dcastro,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
696670,3/28/2022 16:03,Adjunto URL - Autorización para rellenar,jmorales,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,spaez,Equipo de Salesforce,,,,,Alta,Alta
111178,3/28/2022 16:16,Desaceleración de producción de JDE (17 de abril de 2019),vfernandez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Urgente,Urgente
695474,3/28/2022 16:29,"Salida de expresión en el Administrador de consultas,",Agomez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695279,3/30/2022 15:53,Acceso a intranet para elaboración de Guía metodológica libro de repertorio,sramirez,Alta,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,0,spaez,Equipo de Workday,,,,,,Alta
696510,3/30/2022 16:13,prueba usando lista,cgomez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,0,0,spaez,Equipo de red,,,,,Normal,Normal
696032,4/1/2022 9:49,Cloudflare bloqueó la carga de XML,jrodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,msandoval,Equipo de hardware,,,,,Normal,Normal
111530,4/1/2022 10:10,Duración de la ausencia,vramirez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Urgente,Urgente
111331,4/1/2022 13:30,Eliminar o revertir una ejecución de nómina,lrodriguez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Urgente,Urgente
694810,4/4/2022 9:46,Configuración de VPN,Agomez,Urgente,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,msandoval,Equipo de soporte de SAP,,,,,Alta,Alta
696027,4/4/2022 12:43,Problema de restablecimiento de contraseña (primer semestre de 2020-2021),arodriguez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,1,rmorillo,Equipo de hardware,,,,,Normal,Normal
696330,4/4/2022 13:56,Asignación de asistentes,sperez,Baja,Departamento Técnico Interno,Pedido,Web,Abierto,0,1,nenriquez,Equipo de soporte de JDE,,,,,,Baja
696294,4/5/2022 9:26,JDE PROD - Cuenta bancaria número 8 de julio de 2019,lvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,msandoval,Equipo de red,,,,,Normal,Normal
695522,4/5/2022 10:13,No se puede iniciar sesión en la instancia de producción,cfernandez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,0,1,mjacome,Equipo de Workday,,,,,Urgente,Urgente
696180,4/5/2022 14:31,"1900 correos electrónicos del flujo de trabajo de JDE, notificación del 22/02/2021",alopez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,1,1,mjacome,Equipo de Salesforce,,,,,Normal,Normal
695564,4/6/2022 8:21,Cuenta VPN,mfernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111587,4/6/2022 15:51,Errores en ODSM,amartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
695838,4/7/2022 8:47,No se pueden eliminar registros duplicados de 3 empleados,drodriguez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,1,nenriquez,Equipo de AWS,,,,,Normal,Normal
695736,4/7/2022 12:21,Mensaje de error de SQL,afernandez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,0,nenriquez,Equipo de soporte de SAP,,,,,Alta,Alta
111596,4/8/2022 9:58,Lentitud en JDE,lperez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Urgente,Urgente
694909,4/8/2022 12:09,Instancia de prueba: licencia expirada,vcastro,Alta,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,0,mjacome,Equipo de red,,,,,Alta,Alta
696495,4/8/2022 13:27,Cuenta de ticket de soporte de Beacon,lcastro,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,rmorillo,Equipo de AWS,,,,,Normal,Normal
695433,4/8/2022 14:15,[Solo prueba]:::[SAP]Página no disponible,ccastro,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,0,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111355,4/11/2022 8:17,Error en la generación de la lista de calificaciones,cfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695575,4/11/2022 9:15,Error en el correo electrónico de la Sra. Eliza,jfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,0,msandoval,Equipo de Workday,,,,,Normal,Normal
695367,4/11/2022 9:55,No se puede iniciar sesión en JDE Prod (28 de marzo de 2019),mperez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,spaez,Equipo de AWS,,,,,Alta,Alta
695997,4/11/2022 10:49,Publicación del problema: PROBLEMAS DE INICIO DE SESIÓN EN SAP ENCONTRADOS,vlopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,1,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
695681,4/11/2022 16:17,Problema de restablecimiento de contraseña (primer semestre de 2020-2021),mcastro,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,rmorillo,Equipo de Salesforce,,,,,Normal,Normal
695027,4/11/2022 16:26,Ejecutar archivo SQR en CS 9.2,amartinez,Baja,Departamento Técnico Interno,Pedido,Web,Resuelto,1,0,nenriquez,Equipo de soporte de SAP,,,,,Baja,Baja
696342,4/12/2022 13:02,La computadora portátil funciona lenta,vgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,1,nenriquez,Equipo de AWS,,,,,Normal,Normal
694861,4/13/2022 12:04,COS- Error de aplicación se ha producido en su proceso,smartinez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,1,spaez,Equipo de Salesforce,,,,,Normal,Normal
695956,4/13/2022 16:18,El estudiante no aparece en la lista de clases,drodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,rmorillo,Equipo de Salesforce,,,,,Normal,Normal
695490,4/15/2022 8:14,Impresora Coordinación Juridica,sramirez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,1,0,nenriquez,Equipo de mesa de ayuda,,,,,,Normal
696142,4/15/2022 8:38,Creación de cuentas VPN,lvargas,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,1,spaez,Equipo de AWS,,,,,Normal,Normal
696159,4/15/2022 8:53,Cuenta VPN,mramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,nenriquez,Equipo de red,,,,,Normal,Normal
696131,4/15/2022 10:54,Publicación del problema: PROBLEMAS DE INICIO DE SESIÓN EN SAP ENCONTRADOS,mvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,0,nenriquez,Equipo de Salesforce,,,,,Normal,Normal
695626,4/15/2022 12:31,Adjuntar/Vincular un grupo de aprobadores a una regla,dvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,1,0,msandoval,Equipo de red,,,,,Normal,Normal
696390,4/18/2022 11:20,JDE PROD - Acceso lento (29 de abril de 2019),aramirez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,1,jsarango,Equipo de red,,,,,Alta,Alta
696381,4/18/2022 14:26,Política Institucional ARCH 2025,vvargas,Urgente,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,0,spaez,Equipo de AWS,,,,,,Baja
696440,4/18/2022 15:11,Cómo ejecutar el paquete SQL,jgomez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,1,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
696432,4/18/2022 15:23,SOLICITUD VERIFICAR EL TELEFONO,lgomez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,1,1,nenriquez,Equipo de hardware,,,,,,Normal
695384,4/19/2022 8:52,Diseñador de aplicaciones en 9.0 PROD,ccastro,Alta,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,Alta,Alta
111204,4/19/2022 11:35,Cálculo de GWA entre registros,mgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695607,4/19/2022 11:59,Boleto de prueba,jvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,0,jsarango,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111630,4/20/2022 12:07,Anexo UPMin de Cuentas por Pagar de JDE,vfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,0,spaez,Equipo de soporte de JDE,,,,,Normal,Normal
111442,4/22/2022 11:13,App Engine no publica,vvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696605,4/22/2022 13:37,"Añadir el menú ""Gestión de ausencias""",clopez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,1,mjacome,Equipo de red,,,,,Normal,Normal
695772,4/25/2022 8:10,Desaceleración de producción de JDE (12 de marzo de 2019),mlopez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,1,mjacome,Equipo de mesa de ayuda,,,,,Alta,Alta
695179,4/25/2022 10:04,Establecer tiempo de espera en Oracle Workflow,Agomez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,1,msandoval,Equipo de soporte de JDE,,,,,Baja,Baja
695592,4/25/2022 14:27,Error de comunicación con el cliente SQL (sistema HRIS),jrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,0,msandoval,Equipo de mesa de ayuda,,,,,Normal,Normal
111373,4/25/2022 15:09,No se puede conectar a la base de datos de CS 9.2 desde Win 10,lmorales,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695151,4/28/2022 10:59,No se puede conectar a la base de datos de CS 9.2 desde Win 10,jgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,1,rmorillo,Equipo de Salesforce,,,,,Normal,Normal
695534,4/29/2022 10:05,Instancia TEST: Cómo desmarcar la casilla requerida,jramirez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,1,jsarango,Equipo de AWS,,,,,Normal,Normal
695219,4/29/2022 11:35,Los tickets de prueba no aparecen,mmartinez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,1,1,mjacome,Equipo de Workday,,,,,Normal,Normal
694894,5/2/2022 11:38,Publicación del problema: PROBLEMAS DE INICIO DE SESIÓN EN SAP ENCONTRADOS,mvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,1,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
695840,5/2/2022 14:45,Campo alterante - Aprendizaje externo,jcastro,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,0,0,spaez,Equipo de mesa de ayuda,,,,,Normal,Normal
696386,5/2/2022 15:33,java.lang.NullPointerException en el entorno DEV,scastro,Baja,Departamento Técnico Interno,Pedido,Web,Cerrado,1,0,msandoval,Equipo de soporte de SAP,,,,,Baja,Baja
111201,5/2/2022 15:41,Problema de jerarquía de aprobación de informes de gastos,cperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
111348,5/3/2022 9:19,Prueba JDE: Fecha de finalización de las entradas de elementos múltiples,mramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695608,5/3/2022 11:47,Impresora Coordinación Juridica,afernandez,Baja,Departamento Técnico Interno,Pedido,Web,Cerrado,0,0,spaez,Equipo de AWS,,,,,,Urgente
695703,5/3/2022 13:28,Problema COS: se encontró un error en la aplicación,jmorales,Alta,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,spaez,Equipo de Salesforce,,,,,Alta,Alta
111465,5/4/2022 9:13,prueba,vlopez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,rmorillo,Equipo de mesa de ayuda,,,,,Baja,Baja
695566,5/4/2022 13:23,No se puede procesar el lote Activar término,cmartinez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,1,0,mjacome,Equipo de soporte de SAP,,,,,Normal,Normal
696222,5/4/2022 14:40,Regla de licencia de vacaciones,lperez,Baja,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,mjacome,Equipo de soporte de JDE,,,,,Baja,Baja
695589,5/5/2022 8:51,Desaceleración de producción de JDE (17 de abril de 2019),vperez,Urgente,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,1,0,nenriquez,Equipo de Salesforce,,,,,Urgente,Urgente
111605,5/5/2022 16:12,Revisión de la información de contacto,mrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695653,5/6/2022 11:14,Añadiendo Flexfield,dvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,0,rmorillo,Equipo de Salesforce,,,,,Normal,Normal
111369,5/6/2022 11:59,Carga lenta de SAP 10 de enero de 2020,vcastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
696494,5/6/2022 12:24,PRUEBA JDE - desaceleración,srodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,0,spaez,Equipo de Salesforce,,,,,Normal,Normal
111164,5/6/2022 12:55,Instancia de prueba JDE: criterios de búsqueda de notificaciones,cfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695070,5/9/2022 11:43,Desaceleración de producción de JDE (12 de marzo de 2019),drodriguez,Alta,Departamento Técnico Interno,Pedido,Web,Abierto,0,1,nenriquez,Equipo de Workday,,,,,Alta,Alta
696293,5/9/2022 12:26,Analizador Técnico de RRHH en TEST,alopez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,0,mjacome,Equipo de soporte de JDE,,,,,Urgente,Urgente
111182,5/9/2022 13:03,La UPOU no puede imprimir SALN,lperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
696157,5/9/2022 13:55,No puedo iniciar sesión en la cuenta de usuario,cperez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,mjacome,Equipo de Salesforce,,,,,Alta,Alta
695493,5/9/2022 14:15,"1900 correos electrónicos del flujo de trabajo de JDE, notificación del 22/02/2021",cfernandez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
695824,5/9/2022 14:31,Mensaje de error al hacer clic en la responsabilidad,acastro,Normal,Departamento Técnico Interno,Pedido,Web,Resuelto,1,1,msandoval,Equipo de Salesforce,,,,,Normal,Normal
694870,5/9/2022 16:29,"Desaceleración de JDE, 4 de febrero de 2019",Agomez,Urgente,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,1,spaez,Equipo de Salesforce,,,,,Urgente,Urgente
696135,5/10/2022 10:19,"Problema posterior: Aparece el mensaje ""No queda espacio en el dispositivo""",dfernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,0,msandoval,Equipo de hardware,,,,,Normal,Normal
695857,5/10/2022 10:30,Actualización e instalación del Outlook,vrodriguez,Baja,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,0,msandoval,Equipo de Workday,,,,,,Urgente
111165,5/10/2022 11:30,Pago Inverso con Cargo por Préstamo,jrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695109,5/10/2022 13:48,Error de producción JDE Página 18 de diciembre de 2019,jmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,0,mjacome,Equipo de hardware,,,,,Normal,Normal
111223,5/11/2022 12:40,Cuentas,srodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
694922,5/11/2022 15:04,Aplicación de parche para configurar servicios web,aramirez,Normal,Departamento Técnico Interno,Pedido,Web,Resuelto,1,0,rmorillo,Equipo de Workday,,,,,Normal,Normal
694971,5/13/2022 8:08,Error al enviar notificación.,drodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,1,spaez,Equipo de Salesforce,,,,,Normal,Normal
696085,5/13/2022 8:57,Rendimiento lento de SAP/SAP tarda demasiado en cargarse,cperez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,rmorillo,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695652,5/13/2022 12:09,Informe del SPMS,alopez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,0,mjacome,Equipo de soporte de SAP,,,,,Baja,Baja
111580,5/13/2022 12:26,[ODSM] no se puede extraer el archivo LDIF,lmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695117,5/13/2022 13:41,Instalar Firma EC,avargas,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,mjacome,Equipo de AWS,,,,,,Baja
695438,5/13/2022 16:03,Tiempo de inactividad,vperez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,0,msandoval,Equipo de AWS,,,,,Normal,Normal
111645,5/16/2022 8:15,Cómo anular la configuración en un elemento creado,sgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,0,1,rmorillo,Equipo de soporte de JDE,,,,,Normal,Normal
695516,5/16/2022 9:09,Error de búfer en la clase COST 110,mcastro,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,1,jsarango,Equipo de Workday,,,,,Normal,Normal
696637,5/16/2022 9:27,No se puede rescindir el empleo,afernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,0,mjacome,Equipo de mesa de ayuda,,,,,Normal,Normal
694807,5/16/2022 9:47,[AYUDA] Actualizar Process Maker,jramirez,Baja,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,1,msandoval,Equipo de Workday,,,,,Baja,Baja
696046,5/16/2022 11:59,01/12/2020 11:58 a. m. Problema de inicio de sesión de ODSM,dcastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,1,0,mjacome,Equipo de red,,,,,Alta,Alta
696470,5/16/2022 13:32,Cómo obtener una imagen en BI Publisher,vmartinez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,1,msandoval,Equipo de AWS,,,,,Normal,Normal
694872,5/16/2022 14:19,Solicitud de acceso a los sistemas informáticos,dcastro,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,0,mjacome,Equipo de hardware,,,,,,Normal
696648,5/16/2022 15:20,Los tickets de prueba no aparecen,ccastro,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
